待售房屋,室,厅,卫,面积,面积单位,朝向,楼层,建筑年份,小区名称,区,镇,道路,标签,总价,总价单位,均价,均价单位
雍馨花园 精装修 中间楼层采光好 商业配套齐全 近医院 朝南,3室,2厅,1卫,128,㎡,南,共5层,2007年建造,雍馨花园,武清,杨村街,振华路,"南,满五年,",158,万,12344,元/㎡
轨交房 高绿化率 客餐厅相连 随时约看,2室,2厅,1卫,79,㎡,南北,,,龙湖天璞•樘樾,津南,海河教育园区,雅馨路与吉明路交汇处,"轨交房,低容积,",150,万,18988,元/㎡
华亭国际洋房 低楼层 公摊少 南北通透全明装修好,2室,2厅,1卫,87.27,㎡,南北,低层(共6层),2007年建造,华亭国际,西青,中北,"中北大道,近星光路","南北,",140,万,16043,元/㎡
保利海棠湾 近医院 南向采光好 精装修 大两房 满五,2室,2厅,1卫,95,㎡,南,低层(共24层),2012年建造,保利海棠湾,武清,杨村街,"泉达路,近光明道","南,满五年,",145,万,15264,元/㎡
盛世馨园南北通透 大两居 两梯三户急售光明片,2室,2厅,1卫,98,㎡,南北,低层(共16层),2015年建造,盛世馨园,武清,杨村街,雍阳西道,"南北,有电梯,",119,万,12143,元/㎡
卧室全朝南 私密性好 大户型 装修交付 远洋寛阅时光 欢迎联系看房,2室,2厅,1卫,79,㎡,南,,,远洋寛阅时光,东丽,万新街,国山路地铁站西北侧远洋寛阅时光营销中心,"南北通透,厨卫全明,双阳台,低容积,",150,万,18988,元/㎡
保利 河雅颂(北区) 带电梯 满五 中间楼层 大两房,2室,2厅,1卫,95,㎡,南,中层(共32层),2012年建造,保利上河雅颂(北区),武清,杨村街,"振华西道,近泉保路","南,满五年,",140,万,14737,元/㎡
新城玺樾熙棠 停车方便 高楼层视野无遮挡 南北通透 精装修,3室,2厅,1卫,93.22,㎡,南北,高层(共9层),2020年建造,新城玺樾熙棠,武清,杨村街,"光明道,近庆龄大路","南北,车位充足,",151,万,16199,元/㎡
香雍玖和 高楼层视野好 有电梯 低密宜居 南北通透 小三居,3室,2厅,2卫,107,㎡,南北,高层(共7层),2019年建造,香雍玖和,武清,杨村街,"光明道,近新兴路","南北,满二年,绿化率高,户型方正,",165,万,15421,元/㎡
厨卫全明 客餐厅相连 大户型 环城四区 天安象屿智慧城 无中介费随时看,4室,2厅,2卫,120,㎡,南北,,,天安象屿智慧城,东丽,东丽湖,津汉公路二号桥与三号桥之间北侧(津汉公路与宁静高速交口处）,"大户型,高绿化率,",150,万,12500,元/㎡
新城悦隽央著 南向采光好 次新小区 停车方便 满二 电梯房,3室,2厅,1卫,94,㎡,南,低层(共11层),2020年建造,新城悦隽央著,武清,杨村街,新安路,"南,满二年,车位充足,人气热搜,",135,万,14362,元/㎡
降价124万！！急售新城悦隽央著十一中十三小紧邻杨村一中高铁,2室,2厅,1卫,87,㎡,南北,低层(共11层),2022年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",124,万,14253,元/㎡
诚心出新城悦隽央著价可大议新交房小区高品质随时看房,3室,2厅,1卫,109,㎡,南北,高层(共7层),2018年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,人气热搜,",160,万,14679,元/㎡
卧室全朝南 客餐厅相连 大户型 装修交付 金辉江山铭著 来电价格可议,2室,2厅,1卫,79,㎡,南北,,,金辉江山铭著,西青,侯台,海泰发展三道6号,"高绿化率,",165,万,20887,元/㎡
降价急售！  11电梯房 新城央著 南北通透小三居 好楼层,3室,2厅,1卫,94,㎡,南北,低层(共11层),2020年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,户型方正,",140,万,14894,元/㎡
急商务区 人生一梦，白云苍狗，为您爱的人，筑一座温馨家园！,3室,2厅,2卫,106.29,㎡,南北,低层(共7层),2021年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",175,万,16465,元/㎡
新城悦隽央著 停车方便 大两居 精装修 满二 有电梯,2室,2厅,1卫,87.8,㎡,南北,低层(共6层),2022年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",134,万,15262,元/㎡
客餐厅相连 大户型 天津远郊 龙湖·春江郦城|运河印 来电咨询,3室,2厅,2卫,106,㎡,南,,,龙湖·春江郦城|运河印,武清,杨村街,京津公路与振华西道交口（友谊商厦对面）,"低容积,",190,万,17925,元/㎡
急售 十三小 十一中 新城悦隽央著 总价低 看房方便,2室,2厅,1卫,86.49,㎡,南北,低层(共11层),2022年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",120,万,13875,元/㎡
中间好楼层 商业配套成熟 满二 临地铁 医疗配套成熟 电梯房,2室,1厅,1卫,65,㎡,南,中层(共31层),2000年建造,碧春园,红桥,双环邨街,"辰兴路,近南仓道","南,热门小区,房东急售,",71,万,10924,元/㎡
新城央著 十一中 十三小旁 精装2室 超高性价比,2室,2厅,1卫,86.38,㎡,南北,高层(共11层),2021年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",128,万,14819,元/㎡
急售 新城悦隽央著 赠15万精装 十三小十一中 紧邻杨一城际,2室,2厅,1卫,88,㎡,南北,低层(共7层),2021年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,人气热搜,",132,万,15000,元/㎡
客餐厅相连 大户型 花园洋房 翡翠半岛 欢迎联系看房,3室,2厅,2卫,138,㎡,南北,,,翡翠半岛,武清,杨村街,翠亨路与京津二线交汇处,"大户型,配套纯熟,低容积,",133,万,9638,元/㎡
新城悦隽央著精装修130万通透两室次新房随时看房,2室,2厅,1卫,89.53,㎡,南北,低层(共6层),2022年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",130,万,14521,元/㎡
杨村街 大两房 南北通透 带电梯 满五 商品住宅 配套齐全,2室,2厅,1卫,85,㎡,南北,高层(共11层),2020年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",135,万,15883,元/㎡
新城悦隽央著 次新小区 满二 车位充足 小三房 电梯房,3室,2厅,1卫,93.66,㎡,南,高层(共11层),2022年建造,新城悦隽央著,武清,杨村街,新安路,"南,满二年,车位充足,",149,万,15909,元/㎡
卧室全朝南 户型方正 大户型 融创·云潮府 无中介费随时看,3室,2厅,1卫,89,㎡,南,,,融创·云潮府,津南,海河教育园区,同德路与和慧南路交口,"南北通透,厨卫全明,户型方正,低容积,",177,万,19888,元/㎡
南北通透 3室2厅 新城悦隽央著 94平 采光好 周边商圈成,3室,2厅,1卫,94,㎡,南北,中层(共11层),2021年建造,新城悦隽央著,武清,杨村街,新安路,"南北,车位充足,",138,万,14681,元/㎡
装修好 购物方便 带电梯 小区新 满五   朝南,2室,2厅,1卫,86.18,㎡,南,高层(共22层),2015年建造,荔城公馆,武清,杨村街,前进道,"南,满五年,",122,万,14157,元/㎡
盛世郦园 满五   近医院 购物方便 有电梯 正南朝向,2室,2厅,0卫,94,㎡,南,低层(共24层),2013年建造,盛世郦园,武清,杨村街,"振华西道,近泉达路","南,满五年,",129,万,13724,元/㎡
保利·西棠和煦,3室,2厅,1卫,89,㎡,南北,,,保利·西棠和煦,津南,海河教育园区,宁慧璐和同德路交口（南开大学新校区北门对面）,"购物中心,高绿化率,",178,万,20000,元/㎡
满二   南北通透 装修好 有电梯 居住密度低 交通便利,2室,2厅,1卫,90,㎡,南北,高层(共14层),2018年建造,紫泉庭苑,武清,杨村街,上善大街57号,"南北,满二年,",160,万,17778,元/㎡
房主急售！盛世郦园 周边配套成熟 大两房 产权清晰 有电梯,2室,2厅,1卫,94.28,㎡,南,低层(共22层),2013年建造,盛世郦园,武清,杨村街,"振华西道,近泉达路","南,满二年,户型方正,",143,万,15168,元/㎡
新上好房 二次装修 南北通透 满五  ,3室,2厅,1卫,108.22,㎡,南北,低层(共8层),2023年建造,新城樾府,滨海新区,中新生态城,"静湖南路,近中生大道","南北,新上小区,价格优惠,随时可看,",155,万,14323,元/㎡
光明片 人生一梦，白云苍狗，为您爱的人，筑一座温馨家园！,2室,2厅,1卫,86.29,㎡,南,低层(共6层),2014年建造,金都花园(武清),武清,杨村街,"光明道,近翠源路","南,满五年,",115,万,13328,元/㎡
南北通透 客餐厅相连 大户型 天津远郊 世茂国风雅颂 欢迎咨询,3室,2厅,2卫,135,㎡,南,,,世茂国风雅颂(新房),武清,杨村街,黄庄街滨河道与泉奉路交口,"南北通透,厨卫全明,主卧套房,低容积,",195.8,万,14500,元/㎡
盛世郦园 满五   精装好房 购物方便 医疗配套成熟 小三居,3室,2厅,1卫,105,㎡,南,高层(共31层),2013年建造,盛世郦园,武清,杨村街,"振华西道,近泉达路","南,房东直卖,满五年,",161,万,15334,元/㎡
盛世家园 商业配套齐全  电梯房 低容积 刚需两居,2室,2厅,1卫,101,㎡,南,低层(共23层),2013年建造,盛世家园,武清,杨村街,振华西道429号,"南,满五年,",158,万,15644,元/㎡
荔城公馆 满五   精装可拎包入住 楼龄新 大两居,2室,2厅,1卫,88.21,㎡,南,高层(共22层),2015年建造,荔城公馆,武清,杨村街,前进道,"南,满五年,",130,万,14738,元/㎡
高绿化率 大户型 刚需直选 来电价格可议,3室,2厅,3卫,234,㎡,南北,,,天津海航城,东丽,东丽周边,七里海大道与海航东路交口往东500米,"大户型,低容积,",140.4,万,6000,元/㎡
盛世郦园 刚需两居 购物方便 装修好 满五 高楼层视野无遮挡,2室,2厅,1卫,94.28,㎡,南,高层(共22层),2013年建造,盛世郦园,武清,杨村街,"振华西道,近泉达路","南,满五年,采光较好,人气热搜,",136,万,14426,元/㎡
新出 商务区 大都会1号 精装修 小高带车位 高端小区 诚售,3室,2厅,3卫,161,㎡,南北,中层(共16层),2023年建造,万科滨海大都会观澜轩,滨海新区,滨海城区,旭升路,"南北,热门小区,近地铁,配套成熟,",310,万,19255,元/㎡
盛世睿园精装三居 好楼层南北通透 房主急售 随时看房,3室,2厅,1卫,107.36,㎡,南北,中层(共29层),2016年建造,盛世睿园,武清,杨村街,新城南东路东侧,"南北,唯一住房,",128,万,11923,元/㎡
房龄新 满五 电梯房 朝南 刚需小三居 装修好,3室,2厅,1卫,109.62,㎡,南,低层(共32层),2016年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南,满五年,人气热搜,",156,万,14231,元/㎡
高绿化率 客餐厅相连 低单价 来电价格可议,3室,2厅,1卫,99,㎡,南,,,农垦•含章宝邸,宝坻,钰华街,宁海路与精天道交口（务本道小学东侧）,"南北通透,厨卫全明,户型方正,低容积,",108.9,万,11000,元/㎡
业主急售好房！出门就 光明 枫丹天城 南北通透3居 好楼层,3室,2厅,1卫,96.37,㎡,南,低层(共18层),2016年建造,枫丹天城,武清,杨村街,"雍阳西道,近翠源路","南,满五年,",158,万,16396,元/㎡
翠亨花园北里 高楼层视野无遮挡 满五 出行方便 超低密度,3室,2厅,1卫,117.41,㎡,南,高层(共6层),2005年建造,翠亨花园北里,武清,杨村街,泉达路,"南,满五年,人气热搜,",130,万,11073,元/㎡
富力尚悦居 朝南 楼层好 精装修 刚需小三居 房龄新 有电梯,3室,2厅,1卫,91.21,㎡,南,中层(共32层),2016年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南,满五年,",128,万,14034,元/㎡
国企开发 厨卫全明 私密性好 大户型 低单价 金融街听湖小镇 欢迎咨询,3室,2厅,3卫,131,㎡,南北,,,金融街听湖小镇(新房),东丽,空港经济区,东丽湖路与智景东道交口西行600米,"南北通透,低容积,",165,万,12596,元/㎡
香雍玖和 次新小区 高绿化 朝南 刚需小三居 满二 超低密度,3室,2厅,1卫,100,㎡,南,高层(共24层),2021年建造,香雍玖和,武清,杨村街,"光明道,近新兴路","南,满二年,绿化率高,多人关注,",125,万,12500,元/㎡
十一中 经纬二期 三居双卫 中高楼层 采光好 满两年,3室,2厅,2卫,120.94,㎡,南,高层(共27层),2023年建造,经纬城市绿洲学知华庭,武清,杨村街,"雍和道,近新开路","南,满二年,车位充足,多人关注,",125,万,10336,元/㎡
正荣润璟湾 2室2厅 85平,2室,2厅,1卫,85,㎡,南北,低层(共26层),2016年建造,正荣润璟湾,西青,中北,"御河道,近曦露路","南北,满五年,绿化率高,",136,万,16000,元/㎡
国企开发 南北通透 户型方正 大户型 低总价 天地源·熙湖畔 无中介费随时看,3室,2厅,2卫,114,㎡,南,,,天地源·熙湖畔,武清,下朱庄街,郎庄子道与天和路交口,"南北通透,厨卫全明,双卫生间,低容积,",148.2,万,13000,元/㎡
精装未住~中建壹方九里宸澜华庭 高楼层大两居 11中，13小,2室,2厅,1卫,84,㎡,南北,高层(共11层),2020年建造,中建壹方九里宸澜华庭,武清,杨村街,光明道,"南北,满二年,次新房,",125,万,14881,元/㎡
高楼层采光充足 小区新 满五   带电梯 南向采光好,2室,2厅,1卫,81.42,㎡,南,高层(共32层),2016年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南,满五年,",125,万,15353,元/㎡
商业配套齐全 近地铁 装修好 医疗配套成熟 出行方便,1室,1厅,1卫,38,㎡,北,低层(共7层),1986年建造,天泉西里,河东,东新街,成林道,"北,热门小区,近地铁,新上小区,",55,万,14474,元/㎡
楼层好 有电梯 房龄新 大两居 精装好房 南北通透,2室,2厅,1卫,87.32,㎡,南北,中层(共17层),2016年建造,雍鑫红星华府,武清,杨村街,新安路,"南北,满五年,",135,万,15461,元/㎡
国企开发 南北通透 客餐厅相连 大户型 低单价 建投·棠语海 来电价格可议,3室,2厅,1卫,106,㎡,南北,,,建投·棠语海,滨海新区,中新生态城,黄海北路与泉州道交口,"南北通透,厨卫全明,户型方正,多轨交,",148.4,万,14000,元/㎡
雍鑫红星华府 精装可拎包入住 次新小区 刚需两居,2室,2厅,1卫,86,㎡,南北,中层(共16层),2019年建造,雍鑫红星华府,武清,杨村街,新安路,"南北,满五年,次新房,",140,万,16280,元/㎡
中北 高绿化 次新房 有电梯 低密度社区 满二 大两房,2室,1厅,1卫,89.26,㎡,南北,中层(共27层),2021年建造,翡翠嘉和,西青,中北,星光路67号,"南北,房东直卖,满二年,绿化率高,",165,万,18486,元/㎡
雍鑫金科集美雍阳 次新房 满二 密度低 南北通透 电梯房,2室,2厅,1卫,88,㎡,南北,中层(共7层),2021年建造,雍鑫金科集美雍阳,武清,杨村街,新安路,"南北,满二年,车位充足,",136,万,15455,元/㎡
卧室全朝南 玄关入户 大户型 环城四区 复地·林与里 来电咨询,3室,2厅,1卫,100,㎡,南北,,,复地·林与里,东丽,空港经济区,纬二道与经四路交口,"南北通透,厨卫全明,户型方正,轨交房,",148,万,14800,元/㎡
杨村街 板楼 大两居 南北通透 精装修 70年产权,2室,2厅,1卫,81,㎡,南北,低层(共32层),2014年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南北,满五年,户型方正,",133,万,16420,元/㎡
湾区C位 次新洋房 澜和湾 价可谈 无遮挡 采光好 随时看,3室,2厅,1卫,105,㎡,南北,高层(共7层),2020年建造,中建城澜和湾,滨海新区,滨海城区,"津同道,近金光路","南北通透,房东急售,随时可看,",106,万,10096,元/㎡
雍鑫金科集美雍阳 高楼层视野无遮挡 带电梯 南北通透 满二,2室,2厅,1卫,88,㎡,南北,高层(共7层),2021年建造,雍鑫金科集美雍阳,武清,杨村街,新安路,"南北,满二年,车位充足,",145,万,16478,元/㎡
荔城公馆 满五 房龄新 有电梯 装修好 大两房,2室,2厅,1卫,83.46,㎡,南,低层(共18层),2015年建造,荔城公馆,武清,杨村街,前进道,"南,满五年,",139,万,16655,元/㎡
卧室全朝南 主卧套房 大户型 环城四区 天安·珑园 欢迎联系看房,3室,2厅,2卫,113,㎡,南,,,天安·珑园,西青,张家窝,天安路1号,"大户型,配套纯熟,低容积,",147,万,13009,元/㎡
保利海棠湾 带电梯 满五   大两房 南北通透,2室,2厅,1卫,80,㎡,南北,中层(共24层),2012年建造,保利海棠湾,武清,杨村街,"泉达路,近光明道","南北,满五年,",125,万,15625,元/㎡
杨村街 大两居 楼龄新 南北通透 满五   超低密度,2室,2厅,1卫,86,㎡,南北,低层(共6层),2014年建造,金都花园(武清),武清,杨村街,"光明道,近翠源路","南北,满五年,",125,万,14535,元/㎡
枫丹天城 商圈成熟 带电梯 满五   小区新 朝南,2室,2厅,0卫,81.77,㎡,南,高层(共32层),2016年建造,枫丹天城,武清,杨村街,"雍阳西道,近翠源路","南,满五年,",120,万,14676,元/㎡
