待售房屋,室,厅,卫,面积,面积单位,朝向,楼层,建筑年份,小区名称,区,镇,道路,标签,总价,总价单位,均价,均价单位
空港经济区 满五 正南朝向 精装修 临地铁 出行方便 带电梯,2室,2厅,1卫,86.1,㎡,南,低层(共18层),2015年建造,意境兰庭,东丽,空港经济区,"东六道,近兴宇路","南,热门小区,配套成熟,价格优惠,",159,万,18467,元/㎡
枫丹天城 中间楼层 正南朝向 商业配套齐全 大两居 有电梯,2室,1厅,1卫,81.23,㎡,南,中层(共32层),2016年建造,枫丹天城,武清,杨村街,"雍阳西道,近翠源路","南,满五年,",118,万,14527,元/㎡
十一中 经纬二期 三居双卫 中高楼层 采光好 满两年,3室,2厅,2卫,120.94,㎡,南,高层(共27层),2023年建造,经纬城市绿洲学知华庭,武清,杨村街,"雍和道,近新开路","南,满二年,车位充足,人气热搜,",125,万,10336,元/㎡
轨交房 低容积 大户型 欢迎联系看房,3室,2厅,1卫,89,㎡,南北,,,天保意境芳华,东丽,华明镇,东八道与兴宇路交口,"轨交房,低容积,",156,万,17529,元/㎡
枫丹天城 近光明   精装 拎包入住 好楼层采光好 总价低,2室,2厅,1卫,75.37,㎡,南,中层(共32层),2016年建造,枫丹天城,武清,杨村街,"雍阳西道,近翠源路","南,满五年,",119.5,万,15856,元/㎡
杨村街 车位充足 正南朝向 小三居 正规商品房 次新小区,3室,2厅,1卫,99.96,㎡,南,高层(共24层),2022年建造,香雍玖和,武清,杨村街,"光明道,近新兴路","南,满二年,绿化率高,",127,万,12706,元/㎡
万科大2室 院景洋房3楼 自持物业 一梯两户,2室,2厅,1卫,97.65,㎡,南北,中层(共6层),2009年建造,万科假日风景,西青,中北,"中北大道,近星光路","南北,人气热搜,",145,万,14849,元/㎡
国企开发 南北通透 玄关入户 大户型 中建国贤府 欢迎联系看房,3室,2厅,2卫,99,㎡,南,,,中建国贤府,武清,杨村街,来源道与新安路交口,"卧室全朝南,南北通透,三房朝南,低容积,",188.1,万,19000,元/㎡
新城悦隽央著精装修130万通透两室次新房随时看房,2室,2厅,1卫,89.53,㎡,南北,低层(共6层),2022年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",130,万,14521,元/㎡
12中 17小 翠景园 南北通透 购物方便 中间楼层采光好,2室,2厅,1卫,90,㎡,南北,共5层,2010年建造,翠景园(武清),武清,杨村街,泉达路,"南北,满二年,",140,万,15556,元/㎡
   远洋香奈全阳精装两居 位置好近城际 随时看房,2室,2厅,1卫,85.22,㎡,南北,低层(共26层),2015年建造,远洋香奈,武清,杨村街,"翠通路,近强国道","南北,满二年,",140,万,16429,元/㎡
南北通透 客餐厅相连 大户型 天津远郊 经纬城市绿洲武清二期 无中介费随时看,3室,2厅,2卫,125,㎡,南北,,,经纬城市绿洲武清二期,武清,杨村街,雍和道与新安路交口,"南北通透,厨卫全明,双卫生间,高绿化率,",165,万,13200,元/㎡
紫泉庭苑 次新房 满二 精装修 有电梯 朝南 刚需两居,2室,1厅,1卫,89.45,㎡,南,低层(共14层),2019年建造,紫泉庭苑,武清,杨村街,上善大街57号,"南,满二年,次新房,",138,万,15428,元/㎡
正荣新上 通透H户型 明厨明卫 电梯6楼 不临街 随时看房,2室,1厅,1卫,85,㎡,南北,低层(共26层),2015年建造,正荣润璟湾,西青,中北,"御河道,近曦露路","南北,热门小区,新上小区,优势户型,",135,万,15883,元/㎡
正荣润璟湾 通透两室 中间楼层 位置好,2室,2厅,1卫,81.16,㎡,南,中层(共26层),2016年建造,正荣润璟湾,西青,中北,"御河道,近曦露路","南,热门小区,配套成熟,随时可看,",129,万,15895,元/㎡
国企开发 南北通透 主卧套房 大户型 中交·春风景里 无中介费随时看,2室,2厅,1卫,77,㎡,南北,,,中交·春风景里,红桥,双环邨街,龙泉道与辰兴路交口西南侧,"轨交房,高绿化率,",154,万,20000,元/㎡
南向采光好 交通便捷 医疗配套成熟 满五 电梯房,2室,2厅,1卫,90,㎡,南,低层(共17层),2017年建造,紫泉庭苑,武清,杨村街,上善大街57号,"南,满五年,采光较好,",138,万,15334,元/㎡
荔城公馆 小区新 商业配套齐全 有电梯 刚需两居 满五  ,2室,2厅,1卫,86.18,㎡,南,高层(共22层),2015年建造,荔城公馆,武清,杨村街,前进道,"南,满五年,",122,万,14157,元/㎡
正荣2期 毛坯2室适合婚房 厨卫全明设计 中间层 次新小区,2室,1厅,1卫,81.48,㎡,南北,中层(共27层),2015年建造,正荣润璟湾,西青,中北,"御河道,近曦露路","南北,满五年,绿化率高,",120,万,14728,元/㎡
保利锦上,2室,2厅,1卫,85,㎡,南,,,保利锦上,武清,杨村街,振华西道与建设路交口西侧,"购物中心,高绿化率,",173,万,20353,元/㎡
正荣2期新上2室 明厨明卫 电梯中间层  次新小区楼龄新,2室,2厅,1卫,82.25,㎡,南,低层(共25层),2015年建造,正荣润璟湾,西青,中北,"御河道,近曦露路","南,满五年,绿化率高,",120,万,14590,元/㎡
新港街祥和家园双阳金角户型主卧带阳台看房有钥匙紧邻热卖 地铁,2室,2厅,1卫,100,㎡,东南,高层(共34层),2010年建造,世纪祥和家园(滨海),塘沽,新港街,春阳路,"东南,热门小区,南北通透,配套成熟,",127,万,12700,元/㎡
新城悦隽央著 停车方便 大两居 精装修 满二 有电梯,2室,2厅,1卫,87.8,㎡,南北,低层(共6层),2022年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",134,万,15262,元/㎡
中建壹方九里宸澜华庭 高楼层采光充足 大两居 商品住宅,2室,2厅,1卫,84,㎡,南北,高层(共11层),2020年建造,中建壹方九里宸澜华庭,武清,杨村街,光明道,"南北,满二年,次新房,",137,万,16310,元/㎡
大型社区 客餐厅相连 低总价 无中介费随时看,3室,2厅,2卫,105,㎡,南北,,,新城悦隽年华,武清,下朱庄街,文汇路与致远道交口,"低容积,",137,万,13048,元/㎡
满五   精装可拎包入住 购物方便 正南朝向 大两居,2室,2厅,1卫,94.28,㎡,南,低层(共22层),2013年建造,盛世郦园,武清,杨村街,"振华西道,近泉达路","南,满五年,",148,万,15698,元/㎡
富力尚悦居 装修好 中间好楼层 房龄新 满五 小三房,3室,2厅,1卫,91.21,㎡,南,中层(共32层),2016年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南,满五年,",128,万,14034,元/㎡
次新房 正南朝向 电梯房 小三房 停车方便 满二,3室,2厅,1卫,94,㎡,南,低层(共11层),2020年建造,新城悦隽央著,武清,杨村街,新安路,"南,热门小区,价格优惠,房东急售,",135,万,14362,元/㎡
高绿化率 客餐厅相连 低总价 无中介费随时看,3室,2厅,1卫,89,㎡,南北,,,新城悦隽年华,武清,下朱庄街,文汇路与致远道交口,"低容积,",113,万,12697,元/㎡
香雍玖和 次新小区 高绿化 朝南 刚需小三居 满二 超低密度,3室,2厅,1卫,100,㎡,南,高层(共24层),2021年建造,香雍玖和,武清,杨村街,"光明道,近新兴路","南,满二年,绿化率高,多人关注,",125,万,12500,元/㎡
中层金角）拎包即住）本业主熟）直售 少）随时走手续,3室,2厅,1卫,94.98,㎡,南,中层(共22层),2019年建造,旭辉燕南园,西青,精武,京华道21号,"南,满二年,绿化率高,",145,万,15267,元/㎡
盛世郦园 刚需两居 购物方便 装修好 满五 高楼层视野无遮挡,2室,2厅,1卫,94.28,㎡,南,高层(共22层),2013年建造,盛世郦园,武清,杨村街,"振华西道,近泉达路","南,满五年,采光较好,人气热搜,",136,万,14426,元/㎡
客餐厅相连 大户型 河景地产 龙湖·春江郦城|运河印 良心推荐,3室,2厅,2卫,106,㎡,南,,,龙湖·春江郦城|运河印,武清,杨村街,京津公路与振华西道交口（友谊商厦对面）,"低容积,",190,万,17925,元/㎡
急售 新城悦隽央著 赠15万精装 十三小十一中 紧邻杨一城际,2室,2厅,1卫,88,㎡,南北,低层(共7层),2021年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,人气热搜,",132,万,15000,元/㎡
刚需小三居 带电梯 满五   楼龄新 商业配套齐全 朝南,3室,2厅,1卫,89.54,㎡,南,低层(共9层),2015年建造,万科四季花城雅园,西青,张家窝,文苑路,"南,满五年,人气热搜,",130,万,14519,元/㎡
桃源居精装修三室 带赠送中间层全明户型 有地铁诚心卖,3室,2厅,1卫,92,㎡,南北,中层(共31层),2018年建造,桃源观邸,塘沽,工农村街,"云山道,近靖海路","南北,热门小区,配套成熟,优势户型,",118,万,12827,元/㎡
远洋新干线 南北通透 板楼 大产权 带电梯 刚需房,3室,1厅,1卫,86,㎡,南北,低层(共13层),2010年建造,远洋新干线,东丽,空港经济区,"流霞路,近东六道","南北,满五年,",130,万,15117,元/㎡
南北通透 双卫生间 大户型 低单价 亚泰雍阳府 欢迎联系看房,3室,2厅,2卫,109,㎡,南北,,,亚泰雍阳府(新房),武清,杨村街,建设路以东，泉泽路以西（观澜花苑二期对面）,"南北通透,厨卫全明,主卧套房,低容积,",152.6,万,14000,元/㎡
中交樾公馆 大两居 南北通透 满五 带电梯 房龄新,2室,1厅,1卫,85,㎡,南北,中层(共17层),2016年建造,中交樾公馆,西青,张家窝,枣林大道21号,"南北,满五年,户型方正,人气热搜,",111,万,13059,元/㎡
旭辉御府 不临高铁 好楼层 满5年无个税,3室,2厅,1卫,91.98,㎡,南北,高层(共27层),2015年建造,旭辉御府,西青,中北,"卉康道,近海光路","南北,绿化率高,多人关注,",125.4,万,13634,元/㎡
张家窝 满五 精装好房 正南朝向 电梯房 居住密度低 小区新,3室,2厅,1卫,87.97,㎡,南,高层(共11层),2014年建造,星河香榭园,西青,张家窝,"高泰路,近知景道","南,满五年,绿化率高,多人关注,",122,万,13869,元/㎡
国企开发 客餐厅相连 大户型 花园洋房 金融街武清金悦府 无中介费随时看,3室,2厅,2卫,120,㎡,南,,,金融街武清金悦府,武清,杨村街,泉京路与泉尚路交汇处,"大户型,低容积,",138,万,11500,元/㎡
电梯洋房好位置 好楼层 婚房装修 H户型全明,2室,2厅,1卫,87.88,㎡,南北,中层(共11层),2007年建造,华亭国际,西青,中北,"中北大道,近星光路","南北,",133,万,15135,元/㎡
经纬城市绿洲学知华庭 满二 刚需两居 中间楼层 朝南 带电梯,2室,2厅,1卫,86.22,㎡,南,中层(共34层),2016年建造,经纬城市绿洲学知华庭,武清,杨村街,"雍和道,近新开路","南,热门小区,价格优惠,房东急售,",90,万,10439,元/㎡
杨村街 小区新 满五   大两居 装修好 低密宜居 正南朝向,2室,2厅,1卫,86.29,㎡,南,低层(共6层),2014年建造,金都花园(武清),武清,杨村街,"光明道,近翠源路","南,满五年,",115,万,13328,元/㎡
秋瑞家园 医疗配套成熟 电梯房 交通便利 满五  ,2室,1厅,1卫,86.92,㎡,南,中层(共17层),2006年建造,秋瑞家园,北辰,瑞景街,瑞景西道5号,"南,满五年,近地铁,",93,万,10700,元/㎡
新华联·悦澜湾,3室,2厅,2卫,103,㎡,南北,,,新华联·悦澜湾,武清,杨村街,黄庄街泉尚路与泉雅道交口,"南北通透,厨卫全明,主卧套房,购物中心,",190.6,万,18500,元/㎡
大地六期两室  业主诚意置换  可随时看房,2室,2厅,1卫,86,㎡,南北,中层(共25层),2014年建造,枫桦园,西青,中北,中北大道94号,"南北,",122.5,万,14245,元/㎡
金都花园(武清) 朝南 楼龄新 满五   密度低 大两房,2室,2厅,1卫,86.29,㎡,南,低层(共6层),2014年建造,金都花园(武清),武清,杨村街,"光明道,近翠源路","南,满五年,",120,万,13907,元/㎡
高楼层采光充足 小区新 满五   带电梯 南向采光好,2室,2厅,1卫,81.42,㎡,南,高层(共32层),2016年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南,满五年,",125,万,15353,元/㎡
南北通透 客餐厅相连 大户型 保利朗阅 无中介费随时看,2室,2厅,1卫,81,㎡,南,,,保利朗阅,武清,豆张庄镇,新开路与来源道交口东北侧,"南北通透,厨卫全明,动静分离,低容积,",145.8,万,18000,元/㎡
全明婚房2居室 地采暖 满五年 中间层,2室,2厅,1卫,80.77,㎡,南,低层(共26层),2016年建造,正荣润璟湾,西青,中北,"御河道,近曦露路","南,绿化率高,多人关注,",120,万,14858,元/㎡
华亭国际洋房 低楼层 公摊少 南北通透全明装修好,2室,2厅,1卫,87.27,㎡,南北,低层(共6层),2007年建造,华亭国际,西青,中北,"中北大道,近星光路","南北,",140,万,16043,元/㎡
离梦想很近 实现舒适三房 体验奢华生活 新婚,3室,1厅,1卫,91.05,㎡,南北,高层(共28层),2015年建造,旭辉御府,西青,中北,"卉康道,近海光路","南北,绿化率高,",126,万,13839,元/㎡
车位充足 大户型 低单价 来电咨询,3室,2厅,2卫,108,㎡,南北,,,津铁镜界,静海,团泊镇,洪泽湖路与鄱阳湖路交口东侧200米,"购物中心,低容积,",135,万,12500,元/㎡
急售 十三小 十一中 新城悦隽央著 总价低 看房方便,2室,2厅,1卫,86.49,㎡,南北,低层(共11层),2022年建造,新城悦隽央著,武清,杨村街,新安路,"南北,满二年,车位充足,",120,万,13875,元/㎡
雍鑫红星华府 楼层好 南北通透 精装可拎包入住 有电梯,2室,2厅,1卫,87.32,㎡,南北,中层(共17层),2016年建造,雍鑫红星华府,武清,杨村街,新安路,"南北,满五年,",135,万,15461,元/㎡
唐雅苑前排小高  价格合适  就这一套,3室,2厅,1卫,95.25,㎡,南北,高层(共11层),2018年建造,大唐印象唐雅苑,东丽,华明镇,"康惠路,近弘愿道","南北,热门小区,近地铁,配套成熟,",115,万,12074,元/㎡
振业名邸 急售！红桥房本红桥   交通教育医疗资源富集 次新,2室,1厅,1卫,92.38,㎡,南,高层(共23层),2016年建造,振业名邸,红桥,双环邨街,辰兴路,"南,满五年,近地铁,人气热搜,",139,万,15047,元/㎡
国企开发 南北通透 主卧套房 大户型 中建时代公园 来电咨询,3室,2厅,1卫,89,㎡,南,,,中建时代公园,武清,豆张庄镇,来源道与新安路交口西北侧,"低容积,",160,万,17978,元/㎡
杨村街 商品住宅 小区新 南向采光好 高楼层视野好 满二,3室,2厅,1卫,107.36,㎡,南,高层(共27层),2015年建造,盛世睿园,武清,杨村街,新城南东路东侧,"南,满二年,人气热搜,",128,万,11923,元/㎡
碧泉花园 正南朝向 购物方便 大两居,2室,1厅,1卫,88,㎡,南,低层(共6层),2006年建造,碧泉花园,西青,杨柳青,柳霞路,"南,",120,万,13637,元/㎡
杨村街 板楼 大两居 南北通透 精装修 70年产权,2室,2厅,1卫,81,㎡,南北,低层(共32层),2014年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南北,满五年,户型方正,",133,万,16420,元/㎡
户型方正 大户型 花园洋房 翡翠半岛 无中介费随时看,3室,2厅,2卫,138,㎡,南北,,,翡翠半岛,武清,杨村街,翠亨路与京津二线交汇处,"大户型,配套纯熟,低容积,",133,万,9638,元/㎡
雍鑫红星华府 大两房 楼龄新 高楼层采光充足 商品住宅,2室,2厅,0卫,87.32,㎡,南北,高层(共17层),2016年建造,雍鑫红星华府,武清,杨村街,新安路,"南北,满二年,",120,万,13743,元/㎡
盛庭名景 精装两室 拎包入住 采光好 配套齐全 距离医院近,2室,2厅,1卫,86,㎡,南北,低层(共25层),2008年建造,盛庭名景花园,北辰,瑞景街,"辰景路,近新园路","南北,随时可看,",128,万,14884,元/㎡
杨村街 楼龄新 商业配套齐全 环境优美 带电梯 中间好楼层,2室,2厅,1卫,83.54,㎡,南北,中层(共11层),2015年建造,五一阳光锦园,武清,杨村街,"团结路,近强国道","南北,满五年,绿化率高,",126,万,15083,元/㎡
业主诚售~光明 中富力尚悦居 南向采光好 楼龄新 两居 满五,2室,2厅,1卫,81.31,㎡,南,低层(共32层),2016年建造,富力尚悦居,武清,杨村街,"雍和道,近与翠通路","南,满五年,",120,万,14759,元/㎡
高绿化率 大户型 低单价 欢迎联系看房,3室,2厅,2卫,110,㎡,南北,,,南湖映月,武清,下朱庄街,天津市武清区下朱庄街道天和路与藕甸道西南交汇口,"大户型,购物中心,低容积,",126.5,万,11500,元/㎡
复地湖滨广场 房龄新 刚需两居 高楼层视野无遮挡 交通便捷,2室,1厅,1卫,83,㎡,南,高层(共11层),2016年建造,复地湖滨广场,东丽,空港经济区,"中环东路,近东四道","南,满五年,",156,万,18796,元/㎡
雍鑫红星华府 房龄新 商品房 大两居 南向采光好 满二,2室,2厅,0卫,88.27,㎡,南,低层(共11层),2016年建造,雍鑫红星华府,武清,杨村街,新安路,"南,满二年,",135,万,15294,元/㎡
旭辉三期精装两室 中间层 满五年 有车位 采光好 急售,2室,2厅,1卫,88.58,㎡,南,中层(共27层),2017年建造,旭辉御府,西青,中北,"卉康道,近海光路","南,满五年,绿化率高,",125,万,14112,元/㎡
香锦园(新房),2室,2厅,1卫,90,㎡,南,,,香锦园(新房),西青,张家窝,知景道309号,"卧室全朝南,南北通透,高绿化率,",118,万,13112,元/㎡
